Background: 255
(164, 123, 35, 0, 183)
(177, 63, 10, 2, 81)
(171, 70, 21, 2, 92)
(139, 10, 4, 7, 128)
(174, 29, 13, 29, 254)
(164, 55, 6, 4, 50)
(143, 80, 21, 1, 115)
(175, 117, 17, 2, 178)
(42, 33, 1, 11, 133)
(195, 95, 4, 5, 48)
(42, 78, 2, 7, 181)
(171, 80, 11, 2, 104)
(78, 127, 7, 5, 190)
(56, 74, 3, 3, 144)
(186, 119, 0, 0, 48)
(83, 130, 40, 1, 183)
(45, 108, 44, 1, 73)
(190, 103, 4, 4, 141)
(152, 130, 6, 1, 178)
(86, 78, 5, 12, 79)
(32, 83, 2, 2, 122)
(79, 65, 11, 5, 111)
(167, 132, 6, 0, 0)
(142, 76, 5, 16, 113)
(4, 111, 8, 1, 39)
(97, 109, 2, 2, 177)
(1, 50, 6, 1, 138)
(155, 36, 5, 11, 131)
(174, 126, 9, 3, 189)
(115, 37, 12, 2, 121)
(172, 48, 3, 9, 255)
(106, 44, 4, 17, 99)
(151, 49, 13, 4, 95)
(77, 66, 81, 0, 156)
(58, 121, 21, 1, 184)
(122, 36, 5, 11, 123)
(199, 12, 0, 25, 206)
(43, 114, 9, 0, 63)
(30, 20, 27, 7, 252)
(197, 52, 15, 22, 254)
(98, 70, 25, 1, 156)
(0, 118, 51, 3, 128)
(157, 117, 14, 0, 193)
(135, 47, 17, 0, 0)
(193, 79, 6, 1, 247)
(163, 114, 6, 4, 167)
(184, 77, 8, 1, 91)
(198, 115, 29, 1, 168)
(174, 121, 22, 0, 245)
(59, 114, 3, 5, 115)
(88, 19, 9, 5, 90)
(60, 132, 0, 0, 225)
(182, 81, 1, 11, 174)
(123, 130, 3, 0, 35)
(115, 102, 26, 1, 140)
(11, 126, 15, 2, 119)
(25, 101, 5, 3, 76)
(174, 113, 11, 2, 165)
(151, 118, 4, 2, 190)
(135, 132, 25, 0, 85)
(199, 124, 0, 0, 3)
(35, 112, 78, 0, 6)
(11, 107, 1, 3, 64)
(137, 11, 8, 1, 193)
(20, 79, 4, 7, 32)
(170, 127, 0, 0, 166)
(111, 96, 27, 4, 154)
(46, 80, 2, 16, 149)
(152, 67, 0, 44, 160)
(44, 78, 2, 23, 103)
(199, 103, 0, 0, 189)
(147, 107, 7, 3, 128)
(89, 120, 2, 8, 175)
(67, 61, 3, 37, 99)
(41, 111, 4, 3, 104)
(154, 132, 40, 0, 126)
(120, 22, 4, 5, 163)
(11, 88, 87, 0, 113)
(156, 38, 20, 0, 104)
(94, 132, 77, 0, 226)
(199, 128, 0, 0, 247)
(187, 108, 2, 3, 112)
(6, 132, 53, 0, 79)
(132, 14, 3, 5, 153)
(197, 87, 2, 1, 238)
(83, 94, 8, 6, 93)
(72, 55, 21, 2, 191)
(157, 121, 19, 1, 180)
(77, 83, 3, 7, 54)
(181, 132, 9, 0, 255)
(153, 112, 3, 3, 171)
(147, 82, 1, 14, 178)
(80, 116, 102, 0, 97)
(193, 91, 1, 4, 66)
(189, 82, 3, 3, 135)
(199, 20, 0, 41, 203)
(132, 29, 16, 4, 135)
(17, 124, 58, 0, 186)
(68, 111, 35, 1, 156)
(113, 85, 27, 4, 146)
(94, 84, 1, 19, 125)
(199, 96, 0, 36, 22)
(189, 97, 4, 4, 166)
(108, 81, 30, 1, 105)
(199, 0, 0, 67, 255)
(34, 125, 24, 1, 169)
(127, 56, 40, 2, 40)
(153, 34, 9, 1, 145)
(135, 47, 14, 1, 223)
(35, 113, 20, 1, 85)
(190, 87, 0, 38, 64)
(0, 131, 10, 1, 103)
(137, 119, 13, 2, 175)
(59, 105, 2, 4, 89)
(71, 123, 3, 9, 194)
(190, 127, 7, 2, 184)
(99, 97, 3, 4, 190)
(144, 111, 0, 0, 56)
(117, 60, 37, 3, 73)
(101, 68, 38, 1, 123)
(152, 3, 8, 13, 255)
(199, 132, 1, 6, 169)
(151, 101, 32, 1, 146)
(93, 109, 0, 0, 251)
(31, 60, 58, 2, 109)
(82, 80, 1, 8, 133)
(184, 116, 3, 9, 175)
(192, 119, 5, 1, 185)
(157, 11, 20, 8, 255)
(154, 132, 10, 0, 66)
(192, 129, 4, 1, 195)
(23, 117, 14, 5, 127)
(71, 6, 59, 11, 255)
(169, 124, 8, 1, 166)
(184, 131, 7, 2, 175)
(107, 66, 42, 1, 102)
(38, 24, 8, 3, 175)
(170, 0, 9, 6, 248)
(0, 0, 8, 29, 249)
(70, 22, 35, 4, 89)
(101, 78, 2, 7, 132)
(163, 32, 1, 18, 102)
(142, 122, 31, 2, 176)
(37, 132, 177, 0, 180)
(126, 108, 0, 23, 50)
(76, 19, 19, 8, 87)
(66, 39, 22, 1, 119)
(192, 131, 7, 0, 210)
(0, 108, 5, 4, 51)
(80, 45, 5, 10, 117)
(53, 132, 5, 1, 131)
(100, 101, 3, 1, 124)
(136, 16, 12, 10, 105)
(35, 56, 13, 2, 175)
(74, 109, 11, 1, 128)
(82, 114, 42, 1, 177)
(108, 95, 32, 1, 141)
(106, 80, 32, 1, 137)
(1, 48, 1, 30, 90)
(113, 114, 3, 7, 175)
(145, 132, 11, 0, 73)
(187, 116, 7, 1, 167)
(99, 71, 18, 1, 85)
(154, 89, 18, 1, 152)
(72, 44, 1, 13, 186)
(108, 110, 8, 1, 126)
(20, 129, 19, 1, 121)
(117, 87, 24, 1, 156)
(142, 35, 6, 2, 127)
(149, 84, 33, 3, 139)
(13, 73, 3, 7, 60)
(139, 15, 4, 5, 98)
(136, 90, 0, 4, 127)
(160, 125, 13, 0, 92)
(115, 127, 18, 1, 202)
(182, 46, 3, 6, 255)
(33, 123, 70, 0, 255)
(111, 25, 1, 14, 141)
(73, 79, 18, 2, 103)
(145, 103, 0, 7, 183)
(176, 6, 0, 59, 18)
(181, 9, 5, 7, 246)
(101, 119, 6, 1, 194)
(42, 119, 75, 0, 21)
(0, 34, 7, 5, 232)
(128, 36, 1, 13, 214)
(66, 124, 0, 0, 53)
(167, 91, 0, 0, 159)
(149, 99, 19, 0, 75)
(122, 110, 56, 0, 7)
(177, 50, 4, 6, 251)
(195, 122, 7, 0, 205)
(113, 105, 28, 2, 148)
(185, 101, 0, 1, 105)
(167, 64, 22, 2, 85)
(108, 100, 2, 11, 135)
(160, 72, 8, 1, 106)
(172, 115, 11, 1, 176)
(145, 55, 0, 48, 47)
(35, 61, 16, 1, 132)
(160, 55, 6, 1, 79)
(133, 121, 3, 1, 188)
(48, 27, 4, 5, 188)
(154, 35, 1, 13, 188)
(174, 34, 4, 8, 255)
(120, 116, 61, 0, 97)
(112, 94, 29, 1, 160)
(188, 120, 11, 2, 171)
(185, 87, 1, 24, 108)
(136, 0, 17, 0, 253)
(143, 101, 4, 1, 123)
(169, 132, 30, 0, 224)
(153, 125, 15, 1, 183)
(189, 66, 0, 46, 226)
(117, 100, 23, 1, 145)
(89, 127, 4, 5, 179)
(193, 99, 1, 2, 134)
(60, 123, 51, 0, 82)
(194, 70, 1, 11, 246)
(72, 103, 23, 4, 80)
(134, 111, 20, 1, 163)
(32, 116, 33, 1, 124)
(190, 132, 1, 0, 242)
(96, 101, 7, 1, 91)
(175, 11, 0, 21, 38)
(93, 73, 1, 22, 153)
(77, 118, 21, 3, 180)
(106, 126, 0, 0, 166)
(119, 115, 16, 1, 186)
(140, 21, 2, 4, 156)
(99, 72, 37, 1, 100)
(188, 106, 1, 0, 11)
(35, 132, 58, 0, 184)
(44, 132, 50, 0, 196)
(56, 109, 16, 1, 109)
(41, 124, 0, 0, 197)
(124, 123, 2, 2, 163)
(50, 32, 6, 3, 144)
(179, 128, 8, 2, 190)
(119, 51, 25, 1, 101)
(30, 129, 144, 0, 234)
(61, 93, 4, 2, 99)
(24, 86, 77, 0, 134)
(29, 132, 16, 0, 93)
(63, 112, 10, 3, 157)
(183, 22, 3, 10, 255)
(177, 83, 22, 0, 12)
(135, 46, 2, 1, 159)
(148, 88, 34, 1, 137)
(156, 21, 6, 5, 159)
(109, 124, 73, 0, 53)
(186, 95, 7, 1, 99)
(118, 84, 23, 1, 145)
(118, 55, 28, 1, 169)
(73, 76, 1, 24, 117)
(130, 103, 4, 4, 147)
(22, 103, 3, 3, 103)
(193, 50, 0, 38, 235)
(197, 119, 15, 3, 169)
(55, 132, 22, 0, 0)
(149, 24, 9, 7, 103)
(146, 14, 5, 5, 159)
(186, 84, 0, 17, 30)
(193, 8, 7, 44, 253)
(197, 123, 2, 2, 176)
(172, 73, 16, 0, 30)
(42, 60, 0, 44, 205)
(97, 75, 1, 17, 76)
(199, 89, 8, 1, 193)
(37, 119, 124, 0, 47)
(189, 9, 0, 6, 105)
(192, 27, 4, 5, 255)
(163, 108, 0, 2, 209)
(177, 120, 0, 0, 159)
(147, 10, 31, 3, 254)
(117, 24, 4, 6, 211)
(50, 110, 11, 1, 111)
(183, 131, 4, 1, 179)
(35, 126, 13, 1, 119)
(199, 75, 0, 11, 110)
(181, 2, 7, 5, 253)
(199, 60, 0, 4, 24)
(51, 84, 58, 0, 103)
(199, 68, 0, 10, 66)
(173, 60, 7, 2, 57)
(176, 107, 0, 9, 58)
(181, 126, 18, 0, 212)
(171, 111, 6, 1, 127)
(71, 21, 7, 9, 86)
(119, 123, 72, 0, 59)
(124, 27, 10, 3, 109)
(122, 75, 3, 1, 173)
(184, 118, 0, 13, 157)
(168, 108, 14, 1, 129)
(19, 132, 3, 0, 32)
(196, 64, 3, 3, 251)
(0, 132, 19, 0, 184)
(192, 113, 0, 8, 72)
(133, 116, 17, 0, 187)
(199, 55, 0, 57, 213)
(183, 52, 0, 13, 94)
(31, 75, 1, 30, 32)
(199, 37, 0, 8, 19)
(60, 84, 7, 1, 92)
(128, 57, 44, 1, 46)
(33, 27, 6, 3, 161)
(12, 28, 3, 8, 251)
(182, 109, 0, 23, 255)
(65, 104, 15, 2, 82)
(193, 41, 6, 0, 49)
(193, 101, 1, 1, 62)
(182, 42, 0, 27, 78)
(141, 104, 2, 6, 190)
(148, 35, 1, 11, 183)
(151, 124, 33, 0, 0)
(53, 42, 6, 24, 105)
(75, 44, 1, 11, 132)
(152, 121, 6, 1, 170)
(199, 131, 0, 7, 53)
(129, 131, 12, 1, 179)
(199, 116, 0, 16, 120)
(172, 129, 8, 1, 181)
(199, 126, 0, 0, 82)
(179, 31, 0, 18, 85)
(188, 85, 5, 3, 162)
(138, 114, 4, 0, 158)
(137, 30, 8, 3, 152)
(14, 125, 0, 0, 94)
(147, 89, 0, 15, 117)
(199, 68, 0, 29, 178)
(16, 124, 31, 1, 198)
(2, 126, 4, 1, 108)
(149, 73, 0, 0, 123)
(9, 122, 22, 0, 0)
(125, 123, 9, 1, 182)
(199, 97, 0, 15, 96)
(58, 26, 57, 2, 87)
(178, 125, 17, 1, 163)
(149, 110, 8, 1, 110)
(22, 112, 170, 0, 244)
(2, 132, 92, 0, 174)
(17, 33, 2, 3, 151)
(99, 87, 0, 7, 7)
(35, 84, 1, 30, 13)
(65, 132, 71, 0, 197)
(124, 123, 0, 0, 95)
(194, 8, 0, 51, 233)
(133, 43, 1, 5, 194)
(150, 66, 18, 1, 110)
(58, 98, 6, 1, 92)
(50, 80, 3, 19, 105)
(75, 108, 22, 1, 72)
(94, 132, 45, 0, 20)
(59, 9, 23, 9, 255)
(168, 105, 0, 1, 209)
(199, 117, 0, 0, 22)
(158, 96, 25, 2, 149)
(182, 71, 2, 3, 98)
(163, 132, 2, 0, 153)
(146, 108, 0, 7, 154)
(194, 107, 1, 4, 26)
(18, 108, 2, 2, 111)
